tournament_round_id,hole,umap_1,umap_2,par,yards,adj_field_dk_avg,.cluster,hole_category
2016096_1_1,17,0.4307681918144226,-12.513147354125977,4,448,0.41753580031538784,2,hard
2016096_1_1,18,-6.514111042022705,-10.54802417755127,4,466,0.031172163951751458,2,hard
2016096_1_2,1,3.4539313316345215,-5.927576065063477,4,436,0.6253280081076242,2,hard
2016096_1_2,2,-7.022489070892334,-5.165314197540283,3,196,0.14480852758814378,2,hard
2016096_1_2,3,9.121981620788574,9.910285949707031,5,611,0.6188345016141179,2,hard
2016096_1_2,4,-4.399927616119385,-12.451187133789063,4,451,0.15779554057515677,2,hard
2016096_1_2,5,-11.96610164642334,0.666811466217041,3,185,0.6123409951206114,2,hard
2016096_1_2,6,-1.9793521165847778,-2.269366502761841,4,379,0.45000333278294896,2,hard
2016096_1_2,7,0.8977519273757935,-14.789697647094727,4,442,0.35584748862710486,2,hard
2016096_1_2,7,0.8977519273757935,-14.789697647094727,4,442,0.35584748862710486,2,hard
2016096_1_2,7,0.8977519273757935,-14.789697647094727,5,442,0.35584748862710486,2,hard
2016096_1_2,7,0.8977519273757935,-14.789697647094727,5,442,0.35584748862710486,2,hard
2016096_1_2,8,1.6443829536437988,1.16854989528656,4,336,0.8168864496660659,1,medium
2016096_1_2,9,-0.6033274531364441,15.229500770568848,5,541,1.4500033327829491,3,easy
2016096_1_2,10,-0.45557263493537903,-4.784726142883301,4,417,0.5181851509647672,2,hard
2016096_1_2,11,-6.5252814292907715,-10.522616386413574,4,464,0.03766567044528665,2,hard
2016096_1_2,12,9.431583404541016,11.489544868469238,5,561,0.7974059301855465,1,medium
2016096_1_2,13,-1.9130542278289795,-14.64201545715332,4,449,0.2746786574582737,2,hard
2016096_1_2,14,-6.487587928771973,-4.548973560333252,3,229,0.09610722888684509,2,hard
2016096_1_2,15,4.371883392333984,14.968890190124512,5,565,1.1805228133024295,1,medium
2016096_1_2,16,-11.898314476013184,-0.24243634939193726,3,188,0.5863669691465854,2,hard
2016096_1_2,17,1.8561245203018188,-10.849861145019531,4,448,0.49870463148424765,2,hard
2016096_1_2,18,-6.423587322235107,-10.595606803894043,4,466,0.04415917693879312,2,hard
2016096_1_3,1,-0.33543118834495544,-7.041525363922119,4,436,0.4781293101563793,2,hard
2016096_1_3,2,-7.109584808349609,-5.173067569732666,3,196,0.18437931015637926,2,hard
2016096_1_3,3,6.372587203979492,12.668609619140625,5,611,0.9718793101563793,1,medium
2016096_1_3,4,7.475546360015869,-9.116230964660645,4,451,0.6531293101563792,2,hard
2016096_1_3,5,-11.946999549865723,0.7822830677032471,3,185,0.6218793101563792,2,hard
2016096_1_3,6,2.978447198867798,-0.32303670048713684,4,379,0.7593793101563793,1,medium
2016096_1_3,7,-3.975193977355957,-12.34536361694336,4,442,0.19687931015637927,2,hard
2016096_1_3,8,-0.39261260628700256,4.557889938354492,4,336,1.4093793101563792,1,medium
2016096_1_3,9,0.22266724705696106,12.603462219238281,5,541,1.7031293101563794,3,easy
2016096_1_3,10,4.1729631423950195,-3.575394868850708,4,417,0.7093793101563792,1,medium
2016096_1_3,11,1.0614913702011108,-10.34997272491455,4,464,0.4968793101563792,2,hard
2016096_1_3,12,6.7610063552856445,14.288399696350098,5,561,1.0218793101563795,1,medium
2016096_1_3,13,0.43937522172927856,-12.502275466918945,4,449,0.42187931015637925,2,hard
2016096_1_3,14,-6.723299026489258,-4.349367141723633,3,229,0.14687931015637923,2,hard
2016096_1_3,15,0.13796910643577576,11.655900001525879,5,565,1.7593793101563793,3,easy
2016096_1_3,16,-12.762068748474121,-2.788668155670166,3,188,0.4968793101563792,2,hard
2016096_1_3,17,-1.9261620044708252,-14.668256759643555,4,448,0.25312931015637924,2,hard
2016096_1_3,18,-6.548611640930176,-10.42273235321045,4,466,0.003129310156379239,2,hard
2016096_1_4,1,3.518232822418213,-5.869095802307129,4,436,0.634379310156236,2,hard
2016096_1_4,2,-10.851714134216309,-5.470566272735596,3,196,0.403129310156236,2,hard
2016096_1_4,3,5.536354064941406,13.113398551940918,5,611,1.0531293101562362,1,medium
2016096_1_4,4,2.3442041873931885,-10.952075004577637,4,451,0.509379310156236,2,hard
2016096_1_4,5,-12.436066627502441,4.09443473815918,3,185,0.746879310156236,1,medium
2016096_1_4,6,3.8296494483947754,0.4306361675262451,4,379,0.828129310156236,1,medium
2016096_1_4,7,0.47596266865730286,-12.973845481872559,4,442,0.403129310156236,2,hard
2016096_1_4,8,2.158093214035034,1.9296729564666748,4,336,0.9281293101562361,1,medium
2016096_1_4,9,0.5232039093971252,15.984848976135254,5,541,1.3593793101562361,1,medium
2016096_1_4,10,6.9366774559021,4.297313690185547,4,417,1.165629310156236,1,medium
2016096_1_4,11,-0.9796936511993408,-12.531723976135254,4,464,0.38437931015623605,2,hard
2016096_1_4,12,8.892024993896484,12.170077323913574,5,561,0.8468793101562361,1,medium
2016096_1_4,13,-4.3871893882751465,-12.44772720336914,4,449,0.17187931015623606,2,hard
2016096_1_4,14,-6.47136926651001,-4.521357536315918,3,229,0.07187931015623605,2,hard
2016096_1_4,15,-1.480331540107727,15.095562934875488,5,565,1.4406293101562362,3,easy
2016096_1_4,16,-8.852116584777832,-5.780271053314209,3,188,0.29687931015623603,2,hard
2016096_1_4,17,9.041975021362305,-3.3941853046417236,4,448,0.8343793101562361,1,medium
2016096_1_4,18,-6.550060749053955,-10.406338691711426,4,466,0.009379310156236054,2,hard
2016096_1_2,7,6.638487339019775,7.1381683349609375,4,442,0.35584748862710486,2,hard
2016096_1_2,7,6.638487339019775,7.1381683349609375,4,442,0.35584748862710486,2,hard
2016096_1_2,7,6.638487339019775,7.1381683349609375,5,442,0.35584748862710486,2,hard
2016096_1_2,7,6.638487339019775,7.1381683349609375,5,442,0.35584748862710486,2,hard
2016096_1_1,16,-4.009390354156494,1.564359188079834,3,188,0.2551981379777255,2,hard
2016096_1_1,16,-4.009390354156494,1.564359188079834,3,188,0.2551981379777255,2,hard
2016096_1_1,16,-4.009390354156494,1.564359188079834,4,188,0.2551981379777255,2,hard
2016096_1_1,16,-4.009390354156494,1.564359188079834,4,188,0.2551981379777255,2,hard
2016096_1_1,14,-3.9514853954315186,1.610304594039917,3,229,0.07337995615954368,2,hard
2016096_1_1,14,-3.9514853954315186,1.610304594039917,3,229,0.07337995615954368,2,hard
2016096_1_1,14,-3.9514853954315186,1.610304594039917,4,229,0.07337995615954368,2,hard
2016096_1_1,14,-3.9514853954315186,1.610304594039917,4,229,0.07337995615954368,2,hard
2016098_1_1,1,-1.6804677248001099,-12.835455894470215,4,468,0.35696524679581465,2,hard
2016098_1_1,2,-10.761780738830566,2.890688180923462,3,149,0.6744255642561321,2,hard
2016098_1_1,3,9.177813529968262,11.96967887878418,5,551,0.8331557229862908,1,medium
2016098_1_1,4,0.9947009086608887,2.7955713272094727,4,288,1.0156954055259733,1,medium
2016098_1_1,5,-11.366631507873535,-0.08300383388996124,3,192,0.5871239769545448,2,hard
2016098_1_1,6,0.43320971727371216,-12.531423568725586,4,447,0.42045731028787814,2,hard
2016098_1_1,7,-1.6930503845214844,-2.324991226196289,4,379,0.4958541356847035,2,hard
2016098_1_1,8,-12.173113822937012,-4.778932571411133,3,188,0.44426683409740186,2,hard
2016098_1_1,9,-6.537714004516602,-11.401565551757813,4,493,0.08315572298629079,2,hard
2016098_1_1,10,3.095334053039551,0.7848269939422607,4,367,0.8450604848910527,1,medium
2016098_1_1,11,-3.95832896232605,-14.045441627502441,4,466,0.24982238965295744,2,hard
2016098_1_1,12,-10.518200874328613,3.0913920402526855,3,144,0.7061715960021638,1,medium
2016098_1_1,13,0.30844420194625854,12.051203727722168,5,553,1.7379176277481956,3,easy
2016098_1_1,14,-1.9409552812576294,-3.3435919284820557,4,395,0.47204461187517965,2,hard
2016098_1_1,15,-0.7929614186286926,-6.070913314819336,4,427,0.4760128658434336,2,hard
2016098_1_1,16,-1.824061393737793,-4.4685378074646,4,411,0.4522033420339099,2,hard
2016098_1_1,17,1.687963843345642,-3.0421156883239746,4,406,0.6426795325101003,2,hard
2016098_1_1,18,-3.019008159637451,-5.025819778442383,4,410,0.37283826266883047,2,hard
2016098_1_2,1,-6.367045879364014,-10.600321769714355,4,468,0.07003625040042585,2,hard
2016098_1_2,2,-9.7938232421875,4.09480094909668,3,149,0.7660362504004259,1,medium
2016098_1_2,3,-0.05865820497274399,16.166215896606445,5,551,1.370036250400426,1,medium
2016098_1_2,4,1.027786374092102,2.695317029953003,4,288,0.954036250400426,1,medium
2016098_1_2,5,-8.288881301879883,-5.651859283447266,3,192,0.27403625040042584,2,hard
2016098_1_2,6,5.235274791717529,-10.8482084274292,4,447,0.5860362504004258,2,hard
2016098_1_2,7,-1.6804285049438477,-2.3460686206817627,4,379,0.5060362504004259,2,hard
2016098_1_2,8,-10.55408000946045,-5.702847957611084,3,188,0.3780362504004259,2,hard
2016098_1_2,9,-6.278228759765625,-11.746308326721191,4,493,0.13803625040042583,2,hard
2016098_1_2,10,1.2939029932022095,-0.913606584072113,4,367,0.6980362504004258,2,hard
2016098_1_2,11,0.35859695076942444,-10.814868927001953,4,466,0.47003625040042585,2,hard
2016098_1_2,12,-12.626959800720215,-0.4405856132507324,3,144,0.6060362504004259,2,hard
2016098_1_2,13,-0.009862014092504978,12.315756797790527,5,553,1.7140362504004258,3,easy
2016098_1_2,14,-1.4983079433441162,-3.0161707401275635,4,395,0.5060362504004259,2,hard
2016098_1_2,15,-3.7907228469848633,-6.790287494659424,4,427,0.29403625040042586,2,hard
2016098_1_2,15,-3.7907228469848633,-6.790287494659424,4,427,0.29403625040042586,2,hard
2016098_1_2,15,-3.7907228469848633,-6.790287494659424,5,427,0.29403625040042586,2,hard
2016098_1_2,15,-3.7907228469848633,-6.790287494659424,5,427,0.29403625040042586,2,hard
2016098_1_2,16,0.1148516833782196,-3.807283878326416,4,411,0.5700362504004258,2,hard
2016098_1_2,17,2.18809175491333,-2.7668089866638184,4,406,0.6620362504004258,2,hard
2016098_1_2,18,-2.3661551475524902,-4.834108352661133,4,410,0.4340362504004258,2,hard
2016098_1_3,1,-3.9426872730255127,-14.024089813232422,4,468,0.2742130022756821,2,hard
2016098_1_3,2,-10.909305572509766,2.761232852935791,3,149,0.6418600610992115,2,hard
2016098_1_3,3,0.9026371836662292,16.290407180786133,5,551,1.3183306493345057,1,medium
2016098_1_3,4,1.0069859027862549,2.6892991065979004,4,288,0.9800953552168586,1,medium
2016098_1_3,5,-11.28072738647461,0.11929197609424591,3,192,0.597742414040388,2,hard
2016098_1_3,6,1.2375112771987915,-10.912302017211914,4,447,0.48744829639332915,2,hard
2016098_1_3,7,1.6957597732543945,-1.1878857612609863,4,379,0.685977708158035,2,hard
2016098_1_3,8,-12.451786041259766,-3.9297261238098145,3,188,0.4800953552168586,2,hard
2016098_1_3,9,-6.168709754943848,-11.881097793579102,4,493,0.14921300227568213,2,hard
2016098_1_3,10,-2.077038288116455,5.756715774536133,4,367,1.935977708158035,3,easy
2016098_1_3,11,-1.4002403020858765,-12.913678169250488,4,466,0.3550953552168586,2,hard
2016098_1_3,12,-10.840767860412598,2.8031392097473145,3,144,0.649213002275682,2,hard
2016098_1_3,13,2.6445393562316895,10.901763916015625,5,553,1.958036531687447,3,easy
2016098_1_3,14,-5.076362609863281,-7.431251525878906,4,395,0.18597770815803505,2,hard
2016098_1_3,15,5.670483589172363,-3.727092742919922,4,427,0.7521541787462703,1,medium
2016098_1_3,16,10.057364463806152,0.6321367621421814,4,411,0.899213002275682,1,medium
2016098_1_3,17,2.1723570823669434,-2.797334909439087,4,406,0.6565659434521527,2,hard
2016098_1_3,18,-2.7568228244781494,-4.931040287017822,4,410,0.39921300227568207,2,hard
2016098_1_4,1,-2.44217848777771,-13.631988525390625,4,468,0.3109777081580354,2,hard
2016098_1_4,2,-10.759455680847168,2.8976333141326904,3,149,0.6786247669815647,2,hard
2016098_1_4,3,7.062351226806641,14.31317138671875,5,551,1.0021541787462707,1,medium
2016098_1_4,4,0.47811079025268555,0.7902160882949829,4,288,0.7448012375698001,1,medium
2016098_1_4,5,-8.831414222717285,-5.777488708496094,3,192,0.3036247669815648,2,hard
2016098_1_4,6,8.86878776550293,-8.0620269775390625,4,447,0.7080365316874471,1,medium
2016098_1_4,7,3.1616125106811523,-0.20158043503761292,4,379,0.7742130022756823,1,medium
2016098_1_4,8,-12.413030624389648,-2.0252130031585693,3,188,0.531565943452153,2,hard
2016098_1_4,9,-4.502386093139648,-12.987756729125977,4,493,0.2668600610992118,2,hard
2016098_1_4,10,3.6210649013519287,1.6022942066192627,4,367,0.9139188846286235,1,medium
2016098_1_4,11,5.688477993011475,-8.764521598815918,4,466,0.6271541787462707,2,hard
2016098_1_4,12,-9.757364273071289,4.105137825012207,3,144,0.781565943452153,1,medium
2016098_1_4,13,-0.7324597239494324,12.803340911865234,5,553,1.656565943452153,3,easy
2016098_1_4,14,-2.758786916732788,-3.6885807514190674,4,395,0.4139188846286236,2,hard
2016098_1_4,15,-2.509608268737793,-6.007405757904053,4,427,0.39921300227568235,2,hard
2016098_1_4,16,-3.1371524333953857,-5.078680038452148,4,411,0.3698012375698001,2,hard
2016098_1_4,17,10.183581352233887,0.8529749512672424,4,406,0.8992130022756823,1,medium
2016098_1_4,18,-6.244099140167236,-9.298415184020996,4,410,-0.10813993890078816,2,hard
2017002_1_1,15,-0.7618551850318909,13.722100257873535,5,547,1.6012035522705752,3,easy
2016098_1_2,15,6.596769332885742,6.864377498626709,4,427,0.29403625040042586,2,hard
2016098_1_2,15,6.596769332885742,6.864377498626709,4,427,0.29403625040042586,2,hard
2016098_1_2,15,6.596769332885742,6.864377498626709,5,427,0.29403625040042586,2,hard
2016098_1_2,15,6.596769332885742,6.864377498626709,5,427,0.29403625040042586,2,hard
2017002_1_1,1,0.38449326157569885,-13.169175148010254,4,445,0.3832548343218574,2,hard
2017002_1_1,2,6.61619758605957,14.455550193786621,5,557,1.0467163727833957,1,medium
2017002_1_1,3,-6.6521477699279785,-4.489717483520508,3,220,0.07235739842442149,2,hard
2017002_1_1,4,-5.1126203536987305,-11.662131309509277,4,509,0.25504970611672917,2,hard
2017002_1_1,5,-4.263055801391602,-11.241961479187012,4,503,0.29351124457826766,2,hard
2017002_1_1,6,-11.106048583984375,-2.650014638900757,3,199,0.5082548343218574,2,hard
2017002_1_1,7,-2.2274885177612305,-11.214973449707031,4,486,0.3864599625269856,2,hard
2017002_1_1,8,-0.049457430839538574,14.298905372619629,5,522,1.5691522702192933,3,easy
2017002_1_1,9,-3.2003865242004395,-4.867965221405029,4,401,0.35761380868083176,2,hard
2017002_1_1,9,-3.2003865242004395,-4.867965221405029,4,401,0.35761380868083176,2,hard
2017002_1_1,9,-3.2003865242004395,-4.867965221405029,5,401,0.35761380868083176,2,hard
2017002_1_1,9,-3.2003865242004395,-4.867965221405029,5,401,0.35761380868083176,2,hard
2017002_1_1,10,5.14201021194458,-8.015277862548828,4,477,0.6396650907321138,2,hard
2017002_1_1,11,6.866034507751465,-11.513834953308105,4,433,0.61081893688596,2,hard
2017002_1_1,12,-3.524463415145874,-5.22557258605957,4,407,0.30312662919365224,2,hard
2017002_1_1,13,9.067461967468262,10.380494117736816,5,601,0.7037676548346778,1,medium
2017002_1_1,14,-10.969402313232422,4.327098369598389,3,173,0.7903061163731395,1,medium
2017002_1_1,16,6.576286315917969,-10.837739944458008,4,441,0.6044086804757036,2,hard
2017002_1_1,17,-9.24486255645752,-1.492740273475647,3,222,0.5306907317577547,2,hard
2017002_1_1,18,0.3649985194206238,-12.311555862426758,4,451,0.42492150098852405,2,hard
2017002_1_2,1,1.1057902574539185,-10.860373497009277,4,445,0.46809111706451256,2,hard
2017002_1_2,2,-0.9805240631103516,15.817142486572266,5,557,1.4128963118697073,1,medium
2017002_1_2,3,-7.989564895629883,-4.075579643249512,3,220,0.3252339742073697,2,hard
2017002_1_2,3,-7.989564895629883,-4.075579643249512,3,220,0.3252339742073697,2,hard
2017002_1_2,3,-7.989564895629883,-4.075579643249512,4,220,0.3252339742073697,2,hard
2017002_1_2,3,-7.989564895629883,-4.075579643249512,4,220,0.3252339742073697,2,hard
2017002_1_2,4,-2.411345958709717,-10.294815063476562,4,509,0.4193898183632139,2,hard
2017002_1_2,5,-4.489293575286865,-11.322731971740723,4,503,0.27977942875282424,2,hard
2017002_1_2,6,-10.35342788696289,-4.021390438079834,3,199,0.43237683135022686,2,hard
2017002_1_2,6,-10.35342788696289,-4.021390438079834,3,199,0.43237683135022686,2,hard
2017002_1_2,6,-10.35342788696289,-4.021390438079834,4,199,0.43237683135022686,2,hard
2017002_1_2,6,-10.35342788696289,-4.021390438079834,4,199,0.43237683135022686,2,hard
2017002_1_2,7,-2.9164812564849854,-11.805049896240234,4,486,0.3479612469346425,2,hard
2017002_1_2,8,2.765021800994873,9.694600105285645,5,522,1.997311896285292,3,easy
2017002_1_2,9,2.1691975593566895,-2.4158644676208496,4,401,0.6531560521294476,2,hard
2017002_1_2,10,3.2702431678771973,-8.924843788146973,4,477,0.5687404677138632,2,hard
2017002_1_2,11,3.080949068069458,-5.430057525634766,4,433,0.6434157923891879,2,hard
2017002_1_2,12,-1.8486472368240356,-4.272399425506592,4,407,0.45510410407749957,2,hard
2017002_1_2,13,4.6815080642700195,13.831469535827637,5,601,1.1239352729086685,1,medium
2017002_1_2,14,-11.95963191986084,2.7482094764709473,3,173,0.6986105975839931,2,hard
2017002_1_2,15,3.0208280086517334,10.400439262390137,5,547,2.0005586495320453,3,easy
2017002_1_2,16,1.1110076904296875,-10.763455390930176,4,441,0.47133787031126584,2,hard
2017002_1_2,17,-8.495758056640625,-3.597381114959717,3,222,0.37393527290866846,2,hard
2017002_1_2,18,7.837371826171875,-8.824992179870605,4,451,0.6661430651164606,2,hard
2017002_1_3,1,0.3581220805644989,-13.213786125183105,4,445,0.37864240438631075,2,hard
2017002_1_3,2,4.923562526702881,10.393274307250977,5,557,2.1696871805057136,3,easy
2017002_1_3,3,-8.79196834564209,-3.404857873916626,3,220,0.40849315065496744,2,hard
2017002_1_3,4,1.9926412105560303,-7.996256351470947,4,509,0.5055080760281017,2,hard
2017002_1_3,5,-2.1703789234161377,-10.133907318115234,4,503,0.43834389692362413,2,hard
2017002_1_3,6,-14.03233814239502,3.9741644859313965,3,199,0.729388673043027,1,medium
2017002_1_3,7,3.6606264114379883,-8.250347137451172,4,486,0.5950603148340718,2,hard
2017002_1_3,7,3.6606264114379883,-8.250347137451172,4,486,0.5950603148340718,2,hard
2017002_1_3,7,3.6606264114379883,-8.250347137451172,5,486,0.5950603148340718,2,hard
2017002_1_3,7,3.6606264114379883,-8.250347137451172,5,486,0.5950603148340718,2,hard
2017002_1_3,8,3.647378444671631,9.687889099121094,5,522,2.1025230014012357,3,easy
2017002_1_3,9,5.64519739151001,0.025731725618243217,4,401,0.8562543446848181,1,medium
2017002_1_3,10,8.912639617919922,1.120032548904419,4,477,1.0502841954310869,1,medium
2017002_1_3,11,9.487876892089844,-0.9999213218688965,4,433,0.8861050909534749,1,medium
2017002_1_3,12,-1.2926042079925537,5.742476940155029,4,407,1.7741647924460122,3,easy
2017002_1_3,13,3.665170431137085,13.979793548583984,5,601,1.2293886730430272,1,medium
2017002_1_3,14,-12.160930633544922,2.145473003387451,3,173,0.6771498670728779,2,hard
2017002_1_3,15,0.0366305336356163,12.797215461730957,5,547,1.677149867072878,3,easy
2017002_1_3,16,-1.9515658617019653,-14.67111587524414,4,441,0.25177673274451967,2,hard
2017002_1_3,17,-7.519643306732178,-4.216230869293213,3,222,0.28162747901317636,2,hard
2017002_1_3,18,0.5119940042495728,-12.317968368530273,4,451,0.43088121035645993,2,hard
2017002_1_4,1,-1.102741003036499,-8.651142120361328,4,445,0.4458065834908071,2,hard
2017002_1_4,2,4.16070556640625,10.61319351196289,5,557,2.095060314834091,3,easy
2017002_1_4,3,-9.27116584777832,-1.0942026376724243,3,220,0.5502841954311055,2,hard
2017002_1_4,4,-5.392810344696045,-11.793174743652344,4,509,0.20700061334155334,2,hard
2017002_1_4,5,-3.0126614570617676,-10.79355525970459,4,503,0.3786424043863295,2,hard
2017002_1_4,6,-10.757174491882324,-2.9853780269622803,3,199,0.483120016326628,2,hard
2017002_1_4,7,-2.9026663303375244,-11.763354301452637,4,486,0.34879165811767276,2,hard
2017002_1_4,8,1.5860601663589478,10.035160064697266,5,522,1.8711797178191654,3,easy
2017002_1_4,9,-2.13261079788208,-3.843294143676758,4,401,0.4532692700579713,2,hard
2017002_1_4,10,10.14933967590332,-3.2712528705596924,4,477,0.8786424043863295,1,medium
2017002_1_4,11,5.447301864624023,-12.356797218322754,4,433,0.5726722551325982,2,hard
2017002_1_4,12,-0.35213831067085266,-3.747084617614746,4,407,0.5502841954311055,2,hard
2017002_1_4,13,8.157316207885742,11.47582721710205,5,601,0.856254344684837,1,medium
2017002_1_4,14,-12.9733247756958,-1.8962221145629883,3,173,0.5055080760281205,2,hard
2017002_1_4,15,5.1782145500183105,8.545918464660645,5,547,2.4681946431923,3,easy
2017002_1_4,16,5.558953762054443,-11.343984603881836,4,441,0.5801349416997623,2,hard
2017002_1_4,17,-9.059823989868164,-2.715012311935425,3,222,0.4532692700579713,2,hard
2017002_1_4,18,-5.743302345275879,-10.702166557312012,4,451,0.13983643423707576,2,hard
2017002_1_1,9,6.820793628692627,6.713476181030273,4,401,0.35761380868083176,2,hard
2017002_1_1,9,6.820793628692627,6.713476181030273,4,401,0.35761380868083176,2,hard
2017002_1_1,9,6.820793628692627,6.713476181030273,5,401,0.35761380868083176,2,hard
2017002_1_1,9,6.820793628692627,6.713476181030273,5,401,0.35761380868083176,2,hard
2017002_1_3,7,7.284889221191406,7.473419666290283,4,486,0.5950603148340718,2,hard
2017002_1_3,7,7.284889221191406,7.473419666290283,4,486,0.5950603148340718,2,hard
2017002_1_3,7,7.284889221191406,7.473419666290283,5,486,0.5950603148340718,2,hard
2017002_1_3,7,7.284889221191406,7.473419666290283,5,486,0.5950603148340718,2,hard
2017002_1_2,3,-3.897082567214966,1.6994788646697998,3,220,0.3252339742073697,2,hard
2017002_1_2,3,-3.897082567214966,1.6994788646697998,3,220,0.3252339742073697,2,hard
2017002_1_2,3,-3.897082567214966,1.6994788646697998,4,220,0.3252339742073697,2,hard
2017002_1_2,3,-3.897082567214966,1.6994788646697998,4,220,0.3252339742073697,2,hard
2017002_1_2,6,-3.884373664855957,1.785042405128479,3,199,0.43237683135022686,2,hard
2017002_1_2,6,-3.884373664855957,1.785042405128479,3,199,0.43237683135022686,2,hard
2017002_1_2,6,-3.884373664855957,1.785042405128479,4,199,0.43237683135022686,2,hard
2017002_1_2,6,-3.884373664855957,1.785042405128479,4,199,0.43237683135022686,2,hard
2017004_1_1,1,6.270853519439697,-1.2856894731521606,4,409,0.8155855227398512,1,medium
2017004_1_1,2,4.560924053192139,13.896317481994629,5,599,1.1449506021049305,1,medium
2017004_1_1,3,2.835662841796875,-5.274296283721924,4,429,0.6449506021049305,2,hard
2017004_1_1,4,-8.630261421203613,7.000067710876465,3,174,1.0139982211525496,1,medium
2017004_1_1,5,-0.72895747423172,-11.555233001708984,4,468,0.4147918719462004,2,hard
2017004_1_1,6,-1.4345250129699707,-12.503990173339844,4,468,0.3790775862319146,2,hard
2017004_1_1,7,-11.21861743927002,7.152997970581055,3,199,0.8989188560731844,1,medium
2017004_1_1,8,2.9466207027435303,14.029339790344238,5,597,1.3116172687715972,1,medium
2017004_1_1,9,3.345334529876709,-10.633800506591797,4,456,0.5417759989303274,2,hard
2017004_1_1,10,4.552346706390381,14.478443145751953,5,582,1.1409823481366765,1,medium
2017004_1_1,11,6.940713405609131,4.304981231689453,4,417,1.1568553640096924,1,medium
2017004_1_1,12,-12.45649242401123,4.326479911804199,3,186,0.7600299671842956,1,medium
2017004_1_1,13,10.131011962890625,0.6648744940757751,4,413,0.9028871100414384,1,medium
2017004_1_1,14,-3.6205382347106934,-12.487506866455078,4,490,0.3116172687715972,2,hard
2017004_1_1,15,-11.109569549560547,4.262062072753906,3,177,0.7759029830573114,1,medium
2017004_1_1,16,7.349968910217285,-6.420125961303711,4,475,0.7560617132160417,1,medium
2017004_1_1,17,4.925814628601074,-7.9725494384765625,4,482,0.6409823481366765,2,hard
2017004_1_1,18,-0.023696601390838623,15.833086967468262,5,562,1.3195537767081051,1,medium
2017004_1_2,1,2.845660448074341,-2.9381022453308105,4,409,0.6744465568654349,2,hard
2017004_1_2,2,8.126519203186035,11.513301849365234,5,599,0.8649227473416253,1,medium
2017004_1_2,3,5.546099662780762,-3.919271230697632,4,429,0.7458751282940064,1,medium
2017004_1_2,4,-12.735179901123047,-0.8091418743133545,3,174,0.5712719536908317,2,hard
2017004_1_2,5,1.4082460403442383,-9.88471794128418,4,468,0.5077798901987682,2,hard
2017004_1_2,6,5.975784778594971,-8.423691749572754,4,468,0.6466687790876571,2,hard
2017004_1_2,7,-14.00461483001709,4.197783470153809,3,199,0.7379386203574984,1,medium
2017004_1_2,8,-0.7114295959472656,11.483328819274902,5,597,1.7300021124209906,3,easy
2017004_1_2,9,7.3159027099609375,-8.688505172729492,4,456,0.6546052870241651,2,hard
2017004_1_2,10,8.472320556640625,11.814066886901855,5,582,0.8490497314686095,1,medium
2017004_1_2,11,7.04729700088501,-1.641924262046814,4,417,0.8212719536908317,1,medium
2017004_1_2,12,-11.917830467224121,1.774303674697876,3,186,0.662541794960673,2,hard
2017004_1_2,13,10.876228332519531,2.1925456523895264,4,413,0.9601608425797206,1,medium
2017004_1_2,14,2.1547160148620605,-8.58875846862793,4,490,0.5395259219448,2,hard
2017004_1_2,15,-12.347089767456055,0.7072842717170715,3,177,0.6268275092463873,2,hard
2017004_1_2,16,7.300683975219727,-6.450852394104004,4,475,0.7498433822622603,1,medium
2017004_1_2,17,6.062788009643555,-7.157301902770996,4,482,0.6982560806749587,2,hard
2017004_1_2,18,4.522190570831299,10.599596977233887,5,562,2.1506370330559115,3,easy
2017004_1_3,1,8.380937576293945,-0.3099682629108429,4,409,0.853118533362453,1,medium
2017004_1_3,2,9.246060371398926,9.675291061401367,5,599,0.5585979854172475,2,hard
2017004_1_3,3,2.3767473697662354,-5.229342460632324,4,429,0.6133925059651927,2,hard
2017004_1_3,4,-12.295489311218262,1.1604782342910767,3,174,0.6339404511706722,2,hard
2017004_1_3,5,7.277918815612793,-6.997994422912598,4,468,0.71613223199259,1,medium
2017004_1_3,6,1.1673495769500732,-10.047179222106934,4,468,0.49695414980080926,2,hard
2017004_1_3,7,-13.994438171386719,4.380691051483154,3,199,0.7435294922665626,1,medium
2017004_1_3,8,3.582185745239258,10.965460777282715,5,597,2.0106527799377956,3,easy
2017004_1_3,9,9.487916946411133,0.7625725865364075,4,456,0.9969541498008092,1,medium
2017004_1_3,10,8.912093162536621,11.438315391540527,5,582,0.8188719580199872,1,medium
2017004_1_3,11,7.05275821685791,-1.6318049430847168,4,417,0.8188719580199872,1,medium
2017004_1_3,12,-11.763731956481934,1.5118030309677124,3,186,0.6407897662391653,2,hard
2017004_1_3,13,7.891407012939453,4.152052879333496,4,413,1.08599524569122,1,medium
2017004_1_3,14,-3.527116537094116,-12.432755470275879,4,490,0.3188719580199873,2,hard
2017004_1_3,15,-12.231755256652832,2.0513877868652344,3,177,0.6750363415816311,2,hard
2017004_1_3,16,10.019786834716797,-3.2528436183929443,4,475,0.853118533362453,1,medium
2017004_1_3,17,6.357714653015137,-6.672392845153809,4,482,0.7572281224035489,1,medium
2017004_1_3,18,2.235809087753296,10.939863204956055,5,562,1.9284609991158776,3,easy
2017004_1_4,1,9.266806602478027,0.06374716758728027,4,409,0.8599678484309264,1,medium
2017004_1_4,2,9.119343757629395,10.302814483642578,5,599,0.6750363415816114,2,hard
